Brain_id	well_id	batch_id	slab_num	slab_type	sample_ontology_id	sample_name	tissue_class	coarse_tissue_class	MNI_x	MNI_y	MNI_z	network_name
br4_H0351.1012	126434480	275-403	10	CX	4231	"Cingulate gyrus, parietal part, Left, inferior bank of gyrus"	"Cingulate gyrus, parietal part, inferior bank of gyrus"	"Cingulate gyrus, parietal part"	-4.000	-26.000	32.000	Precuneus
br4_H0351.1012	126435013	275-401	15	CX	4121	"precuneus, Left, inferior lateral bank of gyrus"	"precuneus, inferior lateral bank of gyrus"	precuneus	-3.000	-80.000	48.000	Precuneus
br4_H0351.1012	126434524	275-401	11	CX	4231	"Cingulate gyrus, parietal part, Left, inferior bank of gyrus"	"Cingulate gyrus, parietal part, inferior bank of gyrus"	"Cingulate gyrus, parietal part"	-6.000	-38.000	25.000	Precuneus
br4_H0351.1012	126435075	275-405	14	CX	4194	"lingual gyrus, Left, striate"	"lingual gyrus, striate"	lingual gyrus	-7.000	-67.000	1.000	prim_Visual
br4_H0351.1012	126435758	275-405	15	CX	4187	"cuneus, Left, striate"	"cuneus, striate"	cuneus	-3.000	-80.000	10.000	prim_Visual
br4_H0351.1012	126435774	275-404	15	CX	4194	"lingual gyrus, Left, striate"	"lingual gyrus, striate"	lingual gyrus	-5.000	-80.000	8.000	prim_Visual
br4_H0351.1012	126432132	275-403	5	CX	4224	"Cingulate gyrus, frontal part, Left, inferior bank of gyrus"	"Cingulate gyrus, frontal part, inferior bank of gyrus"	"Cingulate gyrus, frontal part"	-3.000	25.000	26.000	Salience
br4_H0351.1012	126432116	275-403	5	CX	4223	"Cingulate gyrus, frontal part, Left, superior bank of gyrus"	"Cingulate gyrus, frontal part, superior bank of gyrus"	"Cingulate gyrus, frontal part"	-3.000	26.000	44.000	Salience
br4_H0351.1012	126431707	275-403	6	CX	4273	"Short Insular Gyri, Left"	Short Insular Gyri	Short Insular Gyri	-41.000	14.000	-7.000	Salience
br4_H0351.1012	126434579	275-401	7	CX	4023	"superior frontal gyrus, Left, medial bank of gyrus"	"superior frontal gyrus, medial bank of gyrus"	superior frontal gyrus	-1.000	4.000	55.000	Salience
br4_H0351.1012	126434342	275-401	5	CX	4224	"Cingulate gyrus, frontal part, Left, inferior bank of gyrus"	"Cingulate gyrus, frontal part, inferior bank of gyrus"	"Cingulate gyrus, frontal part"	-3.000	25.000	28.000	Salience
br4_H0351.1012	126432148	275-401	5	CX	4224	"Cingulate gyrus, frontal part, Left, inferior bank of gyrus"	"Cingulate gyrus, frontal part, inferior bank of gyrus"	"Cingulate gyrus, frontal part"	-2.000	25.000	28.000	Salience
br4_H0351.1012	126431789	275-401	6	CX	4223	"Cingulate gyrus, frontal part, Left, superior bank of gyrus"	"Cingulate gyrus, frontal part, superior bank of gyrus"	"Cingulate gyrus, frontal part"	-7.000	15.000	39.000	Salience
br4_H0351.1012	126426553	275-401	4	CX	4223	"Cingulate gyrus, frontal part, Left, superior bank of gyrus"	"Cingulate gyrus, frontal part, superior bank of gyrus"	"Cingulate gyrus, frontal part"	-3.000	35.000	35.000	Salience
br4_H0351.1012	126435724	275-404	7	CX	4023	"superior frontal gyrus, Left, medial bank of gyrus"	"superior frontal gyrus, medial bank of gyrus"	superior frontal gyrus	0.000	4.000	55.000	Salience
br4_H0351.1012	126432591	275-402	9	CX	4087	"postcentral gyrus, Left, bank of the central sulcus"	"postcentral gyrus, bank of the central sulcus"	postcentral gyrus	-50.000	-18.000	52.000	Sensorimotor
br4_H0351.1012	126434993	275-402	9	CX	4087	"postcentral gyrus, Left, bank of the central sulcus"	"postcentral gyrus, bank of the central sulcus"	postcentral gyrus	-49.000	-18.000	52.000	Sensorimotor
br4_H0351.1012	126434393	275-403	10	CX	4013	"precentral gyrus, Left, superior lateral aspect of gyrus"	"precentral gyrus, superior lateral aspect of gyrus"	precentral gyrus	-13.000	-27.000	72.000	Sensorimotor
br4_H0351.1012	126432574	275-401	9	CX	4015	"precentral gyrus, Left, bank of the central sulcus"	"precentral gyrus, bank of the central sulcus"	precentral gyrus	-46.000	-17.000	54.000	Sensorimotor
br4_H0351.1012	126432540	275-401	9	CX	4013	"precentral gyrus, Left, superior lateral aspect of gyrus"	"precentral gyrus, superior lateral aspect of gyrus"	precentral gyrus	-30.000	-17.000	77.000	Sensorimotor
br4_H0351.1012	126435011	275-402	14	CX	4120	"precuneus, Left,  superior lateral bank of gyrus"	"precuneus,  superior lateral bank of gyrus"	precuneus	-3.000	-68.000	58.000	vDMN
br4_H0351.1012	126435009	275-402	13	CX	4120	"precuneus, Left,  superior lateral bank of gyrus"	"precuneus,  superior lateral bank of gyrus"	precuneus	-9.000	-58.000	48.000	vDMN
br4_H0351.1012	126434326	275-402	7	CX	4030	"middle frontal gyrus, Left, superior bank of gyrus"	"middle frontal gyrus, superior bank of gyrus"	middle frontal gyrus	-30.000	5.000	56.000	vDMN
br4_H0351.1012	126434401	275-401	13	CX	4120	"precuneus, Left,  superior lateral bank of gyrus"	"precuneus,  superior lateral bank of gyrus"	precuneus	-8.000	-58.000	48.000	vDMN
br4_H0351.1012	126435836	275-404	11	CX	4160	"fusiform gyrus, Left, bank of cos"	"fusiform gyrus, bank of cos"	fusiform gyrus	-30.000	-38.000	-13.000	vDMN
br4_H0351.1012	126435137	275-402	12	CX	4099	"supraparietal lobule, Left, inferior bank of gyrus"	"supraparietal lobule, inferior bank of gyrus"	supraparietal lobule	-40.000	-48.000	52.000	Visuospatial
br4_H0351.1012	126435105	275-402	12	CX	4099	"supraparietal lobule, Left, inferior bank of gyrus"	"supraparietal lobule, inferior bank of gyrus"	supraparietal lobule	-41.000	-48.000	55.000	Visuospatial
br4_H0351.1012	126432570	275-402	8	CX	4024	"superior frontal gyrus, Left, lateral bank of gyrus"	"superior frontal gyrus, lateral bank of gyrus"	superior frontal gyrus	-22.000	-5.000	53.000	Visuospatial
br4_H0351.1012	126435121	275-401	12	CX	4106	"supramarginal gyrus, Left, superior bank of gyrus"	"supramarginal gyrus, superior bank of gyrus"	supramarginal gyrus	-44.000	-48.000	53.000	Visuospatial
br4_H0351.1012	126432536	275-401	8	CX	4012	"precentral gyrus, Left, bank of the precentral sulcus"	"precentral gyrus, bank of the precentral sulcus"	precentral gyrus	-27.000	-5.000	54.000	Visuospatial
br4_H0351.1012	126431657	275-401	6	CX	4031	"middle frontal gyrus, Left, inferior bank of gyrus"	"middle frontal gyrus, inferior bank of gyrus"	middle frontal gyrus	-51.000	16.000	33.000	Visuospatial
br4_H0351.1012	126426569	275-401	4	CX	4042	"inferior frontal gyrus, opercular part, Left"	"inferior frontal gyrus, opercular part"	"inferior frontal gyrus, opercular part"	-50.000	35.000	15.000	Visuospatial
br4_H0351.1012	126435740	275-404	12	CX	4106	"supramarginal gyrus, Left, superior bank of gyrus"	"supramarginal gyrus, superior bank of gyrus"	supramarginal gyrus	-43.000	-48.000	53.000	Visuospatial
br4_H0351.1012	126439285	275-405	7	CX	4244	"parahippocampal gyrus, Left, lateral bank of gyrus"	"parahippocampal gyrus, lateral bank of gyrus"	parahippocampal gyrus	-17.000	4.000	-34.000	Z_restOfBrain
br4_H0351.1012	126432216	275-402	7	CX	4905	"temporal pole, Left, medial aspect"	"temporal pole, medial aspect"	temporal pole	-24.000	4.000	-42.000	Z_restOfBrain
br4_H0351.1012	126434371	275-403	7	CX	4149	"inferior temporal gyrus, Left, bank of the its"	"inferior temporal gyrus, bank of the its"	inferior temporal gyrus	-26.000	4.000	-45.000	Z_restOfBrain
br4_H0351.1012	126432638	275-402	8	CX	4158	"fusiform gyrus, Left, bank of the its"	"fusiform gyrus, bank of the its"	fusiform gyrus	-35.000	-7.000	-39.000	Z_restOfBrain
br4_H0351.1012	126435772	275-405	8	CX	4244	"parahippocampal gyrus, Left, lateral bank of gyrus"	"parahippocampal gyrus, lateral bank of gyrus"	parahippocampal gyrus	-13.000	-7.000	-26.000	Z_restOfBrain
br4_H0351.1012	126431655	275-402	4	CX	4048	"gyrus rectus, Left"	gyrus rectus	gyrus rectus	-5.000	33.000	-28.000	Z_restOfBrain
br4_H0351.1012	126432588	275-401	8	CX	4273	"Short Insular Gyri, Left"	Short Insular Gyri	Short Insular Gyri	-40.000	-6.000	9.000	Z_restOfBrain
br4_H0351.1012	126435041	275-402	12	CX	4120	"precuneus, Left,  superior lateral bank of gyrus"	"precuneus,  superior lateral bank of gyrus"	precuneus	-13.000	-47.000	61.000	Z_restOfBrain
br4_H0351.1012	126434979	275-402	14	CX	4099	"supraparietal lobule, Left, inferior bank of gyrus"	"supraparietal lobule, inferior bank of gyrus"	supraparietal lobule	-20.000	-69.000	36.000	Z_restOfBrain
br4_H0351.1012	126435153	275-402	14	CX	4098	"supraparietal lobule, Left, superior bank of gyrus"	"supraparietal lobule, superior bank of gyrus"	supraparietal lobule	-18.000	-68.000	70.000	Z_restOfBrain
br4_H0351.1012	126435091	275-402	14	CX	4194	"lingual gyrus, Left, striate"	"lingual gyrus, striate"	lingual gyrus	-6.000	-67.000	3.000	Z_restOfBrain
br4_H0351.1012	126435059	275-402	14	CX	4193	"lingual gyrus, Left, peristriate"	"lingual gyrus, peristriate"	lingual gyrus	-17.000	-67.000	-2.000	Z_restOfBrain
br4_H0351.1012	126435155	275-402	14	CX	4200	"occipito-temporal gyrus, Left, superior bank of gyrus"	"occipito-temporal gyrus, superior bank of gyrus"	occipito-temporal gyrus	-36.000	-69.000	-7.000	Z_restOfBrain
br4_H0351.1012	126434997	275-402	15	CX	4120	"precuneus, Left,  superior lateral bank of gyrus"	"precuneus,  superior lateral bank of gyrus"	precuneus	-6.000	-81.000	55.000	Z_restOfBrain
br4_H0351.1012	126435093	275-402	15	CX	4193	"lingual gyrus, Left, peristriate"	"lingual gyrus, peristriate"	lingual gyrus	-8.000	-80.000	-15.000	Z_restOfBrain
br4_H0351.1012	126435095	275-402	16	CX	4194	"lingual gyrus, Left, striate"	"lingual gyrus, striate"	lingual gyrus	-1.000	-93.000	-7.000	Z_restOfBrain
br4_H0351.1012	126435063	275-402	16	CX	4214	"superior occipital gyrus, Left, superior bank of gyrus"	"superior occipital gyrus, superior bank of gyrus"	superior occipital gyrus	-21.000	-91.000	30.000	Z_restOfBrain
br4_H0351.1012	126434532	275-402	13	CX	4194	"lingual gyrus, Left, striate"	"lingual gyrus, striate"	lingual gyrus	-19.000	-59.000	3.000	Z_restOfBrain
br4_H0351.1012	126434472	275-402	13	CX	4151	"inferior temporal gyrus, Left, bank of mts"	"inferior temporal gyrus, bank of mts"	inferior temporal gyrus	-59.000	-59.000	1.000	Z_restOfBrain
br4_H0351.1012	126434329	275-402	12	CX	4143	"middle temporal gyrus, Left, inferior bank of gyrus"	"middle temporal gyrus, inferior bank of gyrus"	middle temporal gyrus	-66.000	-48.000	-4.000	Z_restOfBrain
br4_H0351.1012	126434399	275-402	9	CX	4230	"Cingulate gyrus, parietal part, Left, superior bank of gyrus"	"Cingulate gyrus, parietal part, superior bank of gyrus"	"Cingulate gyrus, parietal part"	-7.000	-18.000	46.000	Z_restOfBrain
br4_H0351.1012	126434381	275-402	9	CX	4074	"paracentral lobule, anterior part, Left, inferior bank of gyrus"	"paracentral lobule, anterior part, inferior bank of gyrus"	"paracentral lobule, anterior part"	-7.000	-18.000	50.000	Z_restOfBrain
br4_H0351.1012	126434502	275-402	11	CX	4230	"Cingulate gyrus, parietal part, Left, superior bank of gyrus"	"Cingulate gyrus, parietal part, superior bank of gyrus"	"Cingulate gyrus, parietal part"	-5.000	-38.000	35.000	Z_restOfBrain
br4_H0351.1012	126434483	275-402	11	CX	4120	"precuneus, Left,  superior lateral bank of gyrus"	"precuneus,  superior lateral bank of gyrus"	precuneus	-2.000	-38.000	52.000	Z_restOfBrain
br4_H0351.1012	126434463	275-402	11	CX	4159	"fusiform gyrus, Left, lateral bank of gyrus"	"fusiform gyrus, lateral bank of gyrus"	fusiform gyrus	-29.000	-38.000	-19.000	Z_restOfBrain
br4_H0351.1012	126434397	275-402	11	CX	4149	"inferior temporal gyrus, Left, bank of the its"	"inferior temporal gyrus, bank of the its"	inferior temporal gyrus	-53.000	-38.000	-25.000	Z_restOfBrain
br4_H0351.1012	126434527	275-402	11	CX	4143	"middle temporal gyrus, Left, inferior bank of gyrus"	"middle temporal gyrus, inferior bank of gyrus"	middle temporal gyrus	-69.000	-38.000	-18.000	Z_restOfBrain
br4_H0351.1012	126434322	275-402	10	CX	4160	"fusiform gyrus, Left, bank of cos"	"fusiform gyrus, bank of cos"	fusiform gyrus	-35.000	-26.000	-21.000	Z_restOfBrain
br4_H0351.1012	126434557	275-402	10	CX	4149	"inferior temporal gyrus, Left, bank of the its"	"inferior temporal gyrus, bank of the its"	inferior temporal gyrus	-46.000	-26.000	-24.000	Z_restOfBrain
br4_H0351.1012	126434437	275-402	10	CX	4151	"inferior temporal gyrus, Left, bank of mts"	"inferior temporal gyrus, bank of mts"	inferior temporal gyrus	-60.000	-26.000	-28.000	Z_restOfBrain
br4_H0351.1012	126434411	275-402	10	CX	4150	"inferior temporal gyrus, Left, lateral bank of gyrus"	"inferior temporal gyrus, lateral bank of gyrus"	inferior temporal gyrus	-59.000	-26.000	-37.000	Z_restOfBrain
br4_H0351.1012	126434395	275-402	10	CX	4143	"middle temporal gyrus, Left, inferior bank of gyrus"	"middle temporal gyrus, inferior bank of gyrus"	middle temporal gyrus	-63.000	-26.000	-27.000	Z_restOfBrain
br4_H0351.1012	126432558	275-402	9	CX	4014	"precentral gyrus, Left, inferior lateral aspect of gyrus"	"precentral gyrus, inferior lateral aspect of gyrus"	precentral gyrus	-43.000	-17.000	67.000	Z_restOfBrain
br4_H0351.1012	126432608	275-402	9	CX	4088	"postcentral gyrus, Left, superior lateral aspect of gyrus"	"postcentral gyrus, superior lateral aspect of gyrus"	postcentral gyrus	-64.000	-18.000	41.000	Z_restOfBrain
